date,P,T,ET,ONI,Q_obs
2014-11-14,1.38,14.25,2.4,1.24,2.69
2014-11-15,4.32,13.82,1.77,1.24,4.28
2014-11-16,1.37,12.7,1.39,1.24,2.45
2014-11-17,1.64,12.41,1.51,1.24,3.22
2014-11-18,2.85,14.76,2.22,1.24,2.54
2014-11-19,8.29,14.45,1.87,1.24,5.21
2014-11-20,3.1,14.25,2.15,1.24,4.21
2014-11-21,1.55,14.46,2.51,1.24,2.08
2014-11-22,1.21,13.4,2.34,1.24,2.06
2014-11-23,3.75,14.38,1.99,1.24,2.84
2014-11-24,2.23,17.22,2.16,1.24,2.37
2014-11-25,5.41,15.6,2.21,1.24,4.16
2014-11-26,2.13,13.85,2.44,1.24,3.06
2014-11-27,1.41,13.59,2.49,1.24,2.32
2014-11-28,6.45,10.8,1.86,1.24,4.37
2014-11-29,2.04,15.53,2.91,1.24,1.92
2014-11-30,4.74,15.21,3.07,1.24,3.22
2014-12-01,1.68,13.63,1.95,1.68,1.75
2014-12-02,2.16,12.58,2.58,1.68,2.89
2014-12-03,4.72,12.93,1.94,1.68,3.99
2014-12-04,3.69,14.87,2.74,1.68,3.07
2014-12-05,1.79,14.25,2.52,1.68,2.61
2014-12-06,2.07,15.21,1.59,1.68,3.05
2014-12-07,3.43,14.5,1.89,1.68,3.09
2014-12-08,1.65,15.58,1.95,1.68,3.05
2014-12-09,1.04,14.88,1.62,1.68,1.6
2014-12-10,1.93,15.46,2.77,1.68,1.99
2014-12-11,1.03,11.98,2.72,1.68,1.66
2014-12-12,1.78,13.02,1.95,1.68,2.46
2014-12-13,1.27,14.09,2.56,1.68,1.06
2014-12-14,1.78,15.85,3.07,1.68,2.53
2014-12-15,1.82,16.83,2.71,1.68,2.11
2014-12-16,2.11,14.4,2.25,1.68,2.86
2014-12-17,6.17,13.89,2.09,1.68,3.55
2014-12-18,2.76,12.31,2.16,1.68,2.07
2014-12-19,1.0,15.71,2.81,1.68,2.02
2014-12-20,2.15,14.04,2.39,1.68,2.51
2014-12-21,13.79,18.28,3.01,1.68,6.02
2014-12-22,4.46,13.87,2.16,1.68,2.3
2014-12-23,2.56,17.31,2.06,1.68,1.71
2014-12-24,2.86,15.71,2.82,1.68,2.7
2014-12-25,3.55,13.6,1.63,1.68,3.82
2014-12-26,3.27,15.15,2.62,1.68,2.11
2014-12-27,8.93,15.82,2.78,1.68,4.79
2014-12-28,1.03,14.65,1.84,1.68,2.06
2014-12-29,1.01,15.96,2.25,1.68,3.07
2014-12-30,1.02,15.96,3.34,1.68,3.16
2014-12-31,2.22,15.73,2.43,1.68,2.55
2015-01-01,1.31,15.02,1.87,1.73,2.5
2015-01-02,1.05,13.66,2.47,1.73,2.28
2015-01-03,1.12,15.01,2.04,1.73,1.17
2015-01-04,1.17,15.35,1.63,1.73,2.18
2015-01-05,1.05,12.91,2.25,1.73,1.14
2015-01-06,3.82,15.4,2.04,1.73,2.57
2015-01-07,3.28,15.11,2.5,1.73,2.97
2015-01-08,2.32,13.7,1.83,1.73,2.21
2015-01-09,3.1,14.89,2.62,1.73,2.86
2015-01-10,17.28,14.95,2.42,1.73,8.44
2015-01-11,1.15,17.67,1.72,1.73,1.38
2015-01-12,1.47,15.65,2.6,1.73,1.05
2015-01-13,1.22,16.67,2.48,1.73,2.58
2015-01-14,2.55,15.31,2.96,1.73,2.93
2015-01-15,2.3,13.24,2.24,1.73,2.46
2015-01-16,3.69,16.33,2.85,1.73,2.91
2015-01-17,1.07,14.77,2.03,1.73,2.33
2015-01-18,1.65,15.19,2.06,1.73,2.46
2015-01-19,2.23,14.36,2.24,1.73,2.01
2015-01-20,4.44,15.74,2.32,1.73,3.45
2015-01-21,1.99,16.97,3.18,1.73,1.74
2015-01-22,3.56,16.84,2.57,1.73,2.7
2015-01-23,6.09,17.66,2.26,1.73,3.73
2015-01-24,1.26,17.87,2.45,1.73,1.42
2015-01-25,1.57,13.37,2.49,1.73,1.52
2015-01-26,1.26,14.43,2.2,1.73,2.89
2015-01-27,5.88,13.73,2.07,1.73,3.06
2015-01-28,1.14,16.69,3.03,1.73,1.94
2015-01-29,12.94,15.13,2.0,1.73,6.56
2015-01-30,13.44,15.41,1.52,1.73,6.91
2015-01-31,1.49,15.77,2.13,1.73,2.95
2015-02-01,3.32,16.53,2.68,1.04,3.42
2015-02-02,1.9,14.32,2.15,1.04,2.28
2015-02-03,4.74,14.63,1.67,1.04,4.29
2015-02-04,5.01,16.17,2.93,1.04,3.64
2015-02-05,1.4,17.64,2.81,1.04,3.24
2015-02-06,1.88,16.21,2.69,1.04,2.73
2015-02-07,1.57,15.32,2.57,1.04,1.98
2015-02-08,1.25,13.73,1.64,1.04,2.49
2015-02-09,2.86,17.49,2.84,1.04,2.24
2015-02-10,7.91,15.49,2.79,1.04,5.06
2015-02-11,8.65,15.03,2.81,1.04,5.3
2015-02-12,1.33,14.39,2.55,1.04,1.98
2015-02-13,1.33,14.75,2.52,1.04,1.89
2015-02-14,5.19,15.36,1.71,1.04,5.34
2015-02-15,2.13,16.26,2.53,1.04,2.69
2015-02-16,2.49,15.13,1.99,1.04,2.65
2015-02-17,2.26,16.83,3.14,1.04,2.17
2015-02-18,1.38,16.35,3.0,1.04,2.34
2015-02-19,2.63,19.34,2.62,1.04,2.29
2015-02-20,11.14,14.66,2.28,1.04,5.9
2015-02-21,2.51,16.93,2.74,1.04,2.77
2015-02-22,1.7,16.98,3.01,1.04,2.3
2015-02-23,1.45,15.57,1.76,1.04,2.19
2015-02-24,10.68,16.95,1.76,1.04,6.01
2015-02-25,6.45,17.79,2.78,1.04,4.42
2015-02-26,5.68,17.01,1.64,1.04,4.38
2015-02-27,1.67,18.59,2.95,1.04,2.31
2015-02-28,1.54,14.34,2.49,1.04,2.71
2015-03-01,6.12,15.98,2.99,1.46,5.35
2015-03-02,1.6,18.79,2.67,1.46,3.2
2015-03-03,1.59,18.14,2.89,1.46,3.37
2015-03-04,6.17,17.72,3.02,1.46,3.87
2015-03-05,1.6,18.58,2.42,1.46,3.33
2015-03-06,2.67,14.83,2.69,1.46,2.91
2015-03-07,1.7,18.12,2.93,1.46,2.8
2015-03-08,4.27,18.47,2.63,1.46,3.57
2015-03-09,4.76,16.43,2.62,1.46,3.4
2015-03-10,2.77,20.4,3.1,1.46,3.05
2015-03-11,1.83,17.51,3.04,1.46,2.53
2015-03-12,8.15,14.67,2.16,1.46,4.09
2015-03-13,12.94,17.78,2.86,1.46,6.9
2015-03-14,1.99,16.49,2.32,1.46,3.37
2015-03-15,3.68,18.77,2.54,1.46,3.64
2015-03-16,4.58,18.06,2.88,1.46,4.03
2015-03-17,2.71,16.71,2.25,1.46,2.79
2015-03-18,1.91,19.25,3.31,1.46,2.71
2015-03-19,3.28,18.6,3.13,1.46,3.04
2015-03-20,4.39,16.5,2.27,1.46,3.59
2015-03-21,2.07,17.33,2.79,1.46,2.32
2015-03-22,6.52,18.16,2.52,1.46,4.92
2015-03-23,2.27,17.12,2.03,1.46,3.1
2015-03-24,4.42,17.18,2.44,1.46,3.8
2015-03-25,2.1,17.65,2.73,1.46,3.72
2015-03-26,3.04,16.34,2.76,1.46,3.24
2015-03-27,2.49,14.96,2.4,1.46,3.42
2015-03-28,2.12,17.95,3.16,1.46,2.6
2015-03-29,2.11,15.29,2.0,1.46,2.45
2015-03-30,5.66,16.51,2.43,1.46,3.42
2015-03-31,2.05,15.59,3.1,1.46,2.53
2015-04-01,2.94,15.76,1.69,1.46,1.66
2015-04-02,10.05,18.26,2.66,1.46,5.83
2015-04-03,4.86,17.5,2.3,1.46,4.04
2015-04-04,2.38,17.47,2.64,1.46,2.73
2015-04-05,2.13,16.22,2.36,1.46,2.7
2015-04-06,2.52,17.03,2.89,1.46,2.11
2015-04-07,3.75,18.28,2.94,1.46,3.86
2015-04-08,3.63,17.78,2.24,1.46,3.09
2015-04-09,2.34,18.84,2.69,1.46,2.16
2015-04-10,2.6,19.03,2.95,1.46,2.92
2015-04-11,6.59,17.58,3.03,1.46,4.27
2015-04-12,3.61,15.67,3.42,1.46,2.84
2015-04-13,6.56,16.99,2.93,1.46,4.07
2015-04-14,2.64,17.8,2.36,1.46,2.91
2015-04-15,2.31,16.99,2.61,1.46,3.36
2015-04-16,8.13,16.67,2.67,1.46,5.24
2015-04-17,2.38,18.02,2.6,1.46,2.82
2015-04-18,2.93,20.86,3.42,1.46,3.26
2015-04-19,7.0,17.37,1.8,1.46,4.79
2015-04-20,4.25,17.96,3.02,1.46,3.74
2015-04-21,3.52,16.39,2.37,1.46,3.45
2015-04-22,2.5,19.47,2.98,1.46,3.12
2015-04-23,2.44,19.03,3.54,1.46,2.41
2015-04-24,3.16,18.95,2.44,1.46,2.51
2015-04-25,2.89,19.62,3.15,1.46,3.26
2015-04-26,2.6,17.48,3.04,1.46,3.42
2015-04-27,2.6,17.63,2.81,1.46,2.12
2015-04-28,9.62,20.05,2.46,1.46,5.65
2015-04-29,3.51,18.76,3.45,1.46,2.86
2015-04-30,3.69,15.34,2.32,1.46,3.8
2015-05-01,6.84,18.55,2.67,1.36,4.75
2015-05-02,6.06,17.3,2.57,1.36,6.09
2015-05-03,7.9,19.08,2.81,1.36,5.07
2015-05-04,5.84,18.49,2.4,1.36,5.36
2015-05-05,2.94,15.91,2.55,1.36,4.23
2015-05-06,3.73,18.32,2.61,1.36,3.95
2015-05-07,2.93,18.24,3.1,1.36,3.25
2015-05-08,3.57,18.42,3.07,1.36,3.5
2015-05-09,7.71,18.67,3.55,1.36,5.05
2015-05-10,2.68,19.77,2.98,1.36,3.75
2015-05-11,4.3,18.47,2.55,1.36,3.45
2015-05-12,2.77,17.99,2.21,1.36,3.24
2015-05-13,3.39,19.34,3.88,1.36,3.05
2015-05-14,5.68,20.64,3.46,1.36,3.32
2015-05-15,4.17,19.04,2.68,1.36,4.19
2015-05-16,8.54,18.18,3.5,1.36,5.95
2015-05-17,2.81,18.45,3.41,1.36,2.87
2015-05-18,3.52,18.22,2.29,1.36,4.16
2015-05-19,5.84,17.93,2.49,1.36,3.77
2015-05-20,2.82,20.49,3.12,1.36,3.24
2015-05-21,6.01,16.99,2.22,1.36,4.63
2015-05-22,5.47,19.26,2.95,1.36,4.43
2015-05-23,5.37,17.71,3.04,1.36,4.41
2015-05-24,3.06,16.07,1.96,1.36,3.62
2015-05-25,6.01,17.61,2.86,1.36,4.47
2015-05-26,4.73,17.17,3.14,1.36,4.08
2015-05-27,4.84,18.5,3.04,1.36,4.88
2015-05-28,2.95,17.9,2.75,1.36,3.2
2015-05-29,2.89,16.55,2.32,1.36,4.62
2015-05-30,3.4,19.53,3.36,1.36,3.12
2015-05-31,5.46,19.05,2.49,1.36,4.56
2015-06-01,2.93,19.63,3.14,1.21,3.6
2015-06-02,2.91,17.99,2.81,1.21,3.17
2015-06-03,3.17,17.65,3.2,1.21,3.99
2015-06-04,6.08,18.52,2.64,1.21,4.89
2015-06-05,2.94,16.96,2.44,1.21,3.28
2015-06-06,3.24,17.79,2.27,1.21,4.19
2015-06-07,3.05,17.4,2.89,1.21,2.76
2015-06-08,5.89,15.84,2.31,1.21,4.29
2015-06-09,4.2,17.72,2.41,1.21,4.17
2015-06-10,3.33,17.02,2.35,1.21,3.94
2015-06-11,3.08,17.24,2.9,1.21,3.45
2015-06-12,7.79,17.94,2.35,1.21,5.33
2015-06-13,7.1,19.01,2.55,1.21,5.07
2015-06-14,5.06,16.44,2.92,1.21,4.91
2015-06-15,7.84,17.03,2.59,1.21,5.75
2015-06-16,5.01,16.49,2.96,1.21,4.03
2015-06-17,4.02,16.39,2.41,1.21,3.7
2015-06-18,4.79,16.65,2.6,1.21,5.2
2015-06-19,3.99,17.1,2.73,1.21,3.72
2015-06-20,3.17,18.01,3.36,1.21,3.71
2015-06-21,3.14,17.67,3.27,1.21,4.19
2015-06-22,3.64,15.99,2.96,1.21,4.01
2015-06-23,11.25,18.78,2.67,1.21,6.67
2015-06-24,3.42,18.34,2.46,1.21,3.47
2015-06-25,3.2,16.09,2.82,1.21,4.69
2015-06-26,3.38,18.62,3.44,1.21,3.13
2015-06-27,3.88,17.51,3.19,1.21,3.59
2015-06-28,3.34,16.9,2.64,1.21,3.9
2015-06-29,4.23,17.49,3.01,1.21,3.87
2015-06-30,12.6,17.0,2.95,1.21,7.88
2015-07-01,9.8,17.66,2.81,1.32,5.89
2015-07-02,4.65,17.2,2.76,1.32,4.55
2015-07-03,3.3,16.54,2.62,1.32,4.45
2015-07-04,3.43,14.48,1.96,1.32,4.58
2015-07-05,3.47,17.51,2.45,1.32,3.83
2015-07-06,3.12,16.4,2.28,1.32,3.45
2015-07-07,3.3,17.75,2.12,1.32,4.13
2015-07-08,3.38,17.37,2.76,1.32,3.22
2015-07-09,7.69,16.34,2.53,1.32,6.34
2015-07-10,3.05,17.95,3.1,1.32,3.82
2015-07-11,3.68,16.94,3.14,1.32,3.58
2015-07-12,8.96,16.86,3.16,1.32,5.57
2015-07-13,5.12,16.46,3.14,1.32,4.33
2015-07-14,4.35,18.61,2.59,1.32,3.66
2015-07-15,6.86,15.7,1.88,1.32,5.88
2015-07-16,8.65,16.14,2.89,1.32,5.86
2015-07-17,3.05,15.01,2.9,1.32,4.24
2015-07-18,2.95,17.33,3.32,1.32,4.1
2015-07-19,4.86,15.73,2.65,1.32,5.18
2015-07-20,2.99,15.83,1.68,1.32,4.24
2015-07-21,2.95,15.74,2.61,1.32,4.42
2015-07-22,5.93,16.4,2.78,1.32,5.7
2015-07-23,3.24,14.79,2.82,1.32,4.04
2015-07-24,7.97,13.57,2.71,1.32,6.02
2015-07-25,3.79,16.77,2.98,1.32,3.89
2015-07-26,5.47,13.65,1.91,1.32,4.56
2015-07-27,3.52,17.18,2.27,1.32,4.85
2015-07-28,3.52,17.99,3.01,1.32,4.31
2015-07-29,3.97,15.89,2.17,1.32,4.67
2015-07-30,3.33,17.61,3.33,1.32,3.49
2015-07-31,2.92,15.99,1.82,1.32,4.69
2015-08-01,2.87,17.9,3.01,1.1,3.47
2015-08-02,3.31,15.4,2.54,1.1,3.41
2015-08-03,3.06,13.08,1.98,1.1,3.5
2015-08-04,9.68,15.78,2.1,1.1,7.42
2015-08-05,2.95,17.89,1.96,1.1,3.35
2015-08-06,4.23,16.45,2.36,1.1,3.96
2015-08-07,2.87,15.16,2.17,1.1,5.21
2015-08-08,3.95,16.14,2.97,1.1,4.49
2015-08-09,3.21,16.87,2.32,1.1,3.44
2015-08-10,3.01,15.57,2.62,1.1,3.07
2015-08-11,3.4,18.79,2.4,1.1,2.94
2015-08-12,10.48,14.99,2.54,1.1,6.89
2015-08-13,2.93,16.78,1.72,1.1,4.28
2015-08-14,5.51,16.45,3.41,1.1,5.4
2015-08-15,2.69,14.67,2.24,1.1,2.73
2015-08-16,4.42,14.96,1.23,1.1,3.94
2015-08-17,2.86,16.66,2.31,1.1,3.63
2015-08-18,2.65,15.58,2.09,1.1,4.99
2015-08-19,4.23,15.78,2.2,1.1,4.66
2015-08-20,2.66,13.38,1.96,1.1,3.76
2015-08-21,3.73,16.1,2.25,1.1,3.32
2015-08-22,3.52,15.62,2.12,1.1,2.79
2015-08-23,3.77,15.17,1.91,1.1,4.01
2015-08-24,11.54,15.65,2.78,1.1,7.17
2015-08-25,3.56,14.69,2.78,1.1,3.83
2015-08-26,3.56,14.44,2.16,1.1,3.87
2015-08-27,2.81,14.83,2.32,1.1,3.29
2015-08-28,4.88,14.53,1.83,1.1,4.14
2015-08-29,2.51,17.67,2.78,1.1,4.1
2015-08-30,2.49,16.12,2.61,1.1,2.92
2015-08-31,4.34,13.84,2.09,1.1,4.08
2015-09-01,3.85,17.41,2.87,0.95,3.85
2015-09-02,7.86,14.42,2.39,0.95,6.13
2015-09-03,5.27,14.94,1.92,0.95,4.42
2015-09-04,4.52,15.96,2.97,0.95,4.8
2015-09-05,2.37,12.49,1.89,0.95,3.28
2015-09-06,2.49,14.54,2.95,0.95,3.24
2015-09-07,3.26,14.11,2.38,0.95,4.54
2015-09-08,5.3,15.02,3.14,0.95,3.96
2015-09-09,3.16,15.19,2.85,0.95,3.93
2015-09-10,4.9,14.62,2.38,0.95,4.91
2015-09-11,3.74,14.54,1.99,0.95,4.16
2015-09-12,3.63,15.94,2.21,0.95,3.83
2015-09-13,4.34,15.0,2.56,0.95,5.18
2015-09-14,12.02,14.66,2.36,0.95,7.65
2015-09-15,2.21,14.77,2.08,0.95,3.65
2015-09-16,3.19,16.77,2.95,0.95,3.55
2015-09-17,3.41,14.75,2.33,0.95,3.98
2015-09-18,2.46,13.9,2.52,0.95,3.88
2015-09-19,4.46,12.2,1.54,0.95,4.32
2015-09-20,2.77,12.75,2.41,0.95,2.46
2015-09-21,2.79,13.89,2.38,0.95,3.74
2015-09-22,9.39,14.3,2.72,0.95,5.81
2015-09-23,2.43,13.74,2.55,0.95,3.78
2015-09-24,4.79,14.81,2.29,0.95,4.47
2015-09-25,6.27,13.68,2.09,0.95,5.68
2015-09-26,2.08,13.25,2.8,0.95,2.75
2015-09-27,7.85,15.06,2.24,0.95,5.61
2015-09-28,2.28,15.95,2.79,0.95,3.19
2015-09-29,2.59,12.96,1.89,0.95,2.88
2015-09-30,2.02,14.57,1.54,0.95,3.94
2015-10-01,2.0,11.97,1.4,0.82,2.55
2015-10-02,2.07,12.47,2.13,0.82,3.71
2015-10-03,5.68,13.52,2.41,0.82,4.92
2015-10-04,1.91,15.57,2.6,0.82,2.86
2015-10-05,2.72,13.26,2.55,0.82,3.44
2015-10-06,1.85,13.2,2.24,0.82,3.04
2015-10-07,2.85,14.21,1.92,0.82,3.15
2015-10-08,2.1,14.2,2.47,0.82,2.99
2015-10-09,3.73,13.2,2.15,0.82,3.98
2015-10-10,2.12,16.51,2.35,0.82,2.34
2015-10-11,2.54,13.8,2.36,0.82,3.12
2015-10-12,2.49,14.24,2.27,0.82,1.59
2015-10-13,3.97,13.61,1.9,0.82,2.67
2015-10-14,2.79,14.61,2.22,0.82,3.32
2015-10-15,1.89,15.56,3.0,0.82,2.2
2015-10-16,2.27,16.06,3.06,0.82,2.07
2015-10-17,1.75,13.14,2.15,0.82,2.38
2015-10-18,3.15,15.37,2.43,0.82,2.74
2015-10-19,1.67,14.7,1.73,0.82,1.9
2015-10-20,2.23,15.2,3.07,0.82,1.48
2015-10-21,2.37,13.92,2.6,0.82,1.43
2015-10-22,3.78,13.8,2.47,0.82,3.44
2015-10-23,1.76,15.14,1.46,0.82,2.17
2015-10-24,7.81,15.16,2.39,0.82,5.43
2015-10-25,2.53,15.89,2.43,0.82,2.42
2015-10-26,1.64,14.24,2.51,0.82,2.35
2015-10-27,3.89,13.88,2.0,0.82,3.21
2015-10-28,7.35,11.05,1.66,0.82,5.02
2015-10-29,3.58,12.07,2.16,0.82,3.33
2015-10-30,1.51,13.53,1.82,0.82,2.19
2015-10-31,2.04,12.68,1.77,0.82,1.99
2015-11-01,1.85,14.98,2.42,0.74,2.71
2015-11-02,4.26,12.43,2.5,0.74,4.19
2015-11-03,9.45,13.4,2.43,0.74,6.72
2015-11-04,1.99,13.45,2.55,0.74,2.28
2015-11-05,1.67,15.45,2.44,0.74,2.0
2015-11-06,2.26,13.28,2.69,0.74,2.24
2015-11-07,1.53,14.56,1.59,0.74,2.3
2015-11-08,3.79,14.25,3.05,0.74,3.03
2015-11-09,4.29,15.11,3.23,0.74,2.75
2015-11-10,4.75,15.05,2.54,0.74,2.91
2015-11-11,2.99,14.0,2.53,0.74,2.89
2015-11-12,1.81,12.01,1.89,0.74,0.68
2015-11-13,2.97,13.77,2.08,0.74,2.85
2015-11-14,6.37,14.04,1.96,0.74,4.05
2015-11-15,2.71,14.41,2.24,0.74,3.24
2015-11-16,2.37,13.19,2.3,0.74,3.17
2015-11-17,2.69,15.46,2.59,0.74,3.23
2015-11-18,3.09,14.11,3.01,0.74,2.58
2015-11-19,1.41,13.0,2.09,0.74,1.58
2015-11-20,1.42,13.57,1.54,0.74,1.81
2015-11-21,1.39,16.45,3.22,0.74,2.0
2015-11-22,6.29,14.94,1.85,0.74,3.5
2015-11-23,1.68,15.42,2.19,0.74,2.88
2015-11-24,1.25,12.92,2.15,0.74,1.77
2015-11-25,2.09,13.36,2.27,0.74,2.49
2015-11-26,1.14,13.38,1.53,0.74,1.04
2015-11-27,2.79,14.44,1.97,0.74,2.09
2015-11-28,1.52,14.02,1.61,0.74,1.08
2015-11-29,2.5,13.66,2.4,0.74,2.78
2015-11-30,1.96,13.83,2.65,0.74,1.86
2015-12-01,5.0,13.33,1.61,0.61,3.91
2015-12-02,8.49,14.08,2.61,0.61,5.2
2015-12-03,1.45,15.65,2.82,0.61,2.13
2015-12-04,2.78,12.52,1.71,0.61,2.57
2015-12-05,9.04,14.77,1.52,0.61,5.71
2015-12-06,1.06,16.03,2.08,0.61,2.0
2015-12-07,3.37,14.18,1.99,0.61,3.31
2015-12-08,2.51,13.78,2.78,0.61,2.72
2015-12-09,1.15,15.55,2.38,0.61,3.33
2015-12-10,1.53,13.28,1.69,0.61,3.02
2015-12-11,1.22,14.46,2.33,0.61,0.94
2015-12-12,4.13,13.26,1.57,0.61,3.28
2015-12-13,1.03,12.29,2.15,0.61,1.58
2015-12-14,4.23,14.37,1.86,0.61,3.95
2015-12-15,3.31,13.06,1.73,0.61,2.79
2015-12-16,1.23,14.59,2.44,0.61,2.02
2015-12-17,1.17,15.96,3.19,0.61,0.54
2015-12-18,1.16,16.88,3.51,0.61,0.89
2015-12-19,2.03,14.79,1.9,0.61,3.14
2015-12-20,2.5,15.93,2.25,0.61,2.24
2015-12-21,8.98,15.21,2.59,0.61,4.77
2015-12-22,6.85,14.3,2.71,0.61,4.55
2015-12-23,2.72,12.47,1.11,0.61,2.42
2015-12-24,0.99,16.76,2.65,0.61,1.75
2015-12-25,1.0,13.58,1.94,0.61,1.11
2015-12-26,2.58,16.53,1.81,0.61,2.17
2015-12-27,7.58,15.54,1.9,0.61,4.75
2015-12-28,7.07,13.75,1.94,0.61,5.43
2015-12-29,1.22,15.33,2.42,0.61,2.3
2015-12-30,1.39,17.54,3.13,0.61,2.3
2015-12-31,1.23,16.86,2.77,0.61,1.89
2016-01-01,1.09,14.43,2.64,0.83,2.23
2016-01-02,1.2,14.22,2.24,0.83,1.35
2016-01-03,2.26,15.22,2.1,0.83,1.88
2016-01-04,5.01,14.94,2.27,0.83,3.67
2016-01-05,2.22,16.61,2.87,0.83,1.96
2016-01-06,1.12,16.08,2.93,0.83,1.69
2016-01-07,1.37,13.2,2.02,0.83,1.71
2016-01-08,9.17,15.81,2.1,0.83,5.98
2016-01-09,2.66,15.08,2.5,0.83,3.12
2016-01-10,1.32,15.37,2.6,0.83,1.49
2016-01-11,1.37,15.66,2.94,0.83,0.84
2016-01-12,1.85,16.83,2.35,0.83,1.61
2016-01-13,1.52,16.6,2.32,0.83,1.33
2016-01-14,1.16,14.56,2.59,0.83,1.97
2016-01-15,10.11,15.42,2.25,0.83,6.14
2016-01-16,4.43,14.98,2.17,0.83,2.81
2016-01-17,10.52,13.54,2.63,0.83,5.73
2016-01-18,1.74,15.46,1.87,0.83,1.72
2016-01-19,3.24,17.84,3.6,0.83,2.77
2016-01-20,5.34,13.6,1.9,0.83,4.02
2016-01-21,2.37,15.66,2.8,0.83,2.93
2016-01-22,1.09,15.66,2.41,0.83,2.28
2016-01-23,5.31,16.1,2.62,0.83,4.12
2016-01-24,1.21,14.64,2.19,0.83,1.3
2016-01-25,2.15,14.12,2.56,0.83,2.04
2016-01-26,1.24,14.21,2.09,0.83,2.46
2016-01-27,4.04,17.49,2.49,0.83,2.86
2016-01-28,1.19,14.75,3.04,0.83,1.05
2016-01-29,2.65,15.37,2.42,0.83,2.86
2016-01-30,1.17,18.53,2.61,0.83,1.48
2016-01-31,2.81,15.15,1.78,0.83,3.12
2016-02-01,1.92,16.48,3.32,0.9,1.81
2016-02-02,8.98,17.38,2.49,0.9,5.06
2016-02-03,1.55,17.36,3.53,0.9,2.54
2016-02-04,1.4,14.57,2.45,0.9,1.21
2016-02-05,6.89,15.35,2.46,0.9,5.04
2016-02-06,1.24,16.6,2.66,0.9,1.54
2016-02-07,1.45,18.59,3.77,0.9,1.87
2016-02-08,2.89,15.39,1.53,0.9,2.77
2016-02-09,1.67,15.75,2.55,0.9,1.69
2016-02-10,1.71,16.88,2.53,0.9,1.49
2016-02-11,7.89,17.15,2.59,0.9,4.46
2016-02-12,7.82,17.26,2.75,0.9,4.25
2016-02-13,3.22,15.46,2.31,0.9,3.89
2016-02-14,1.34,15.87,2.56,0.9,1.75
2016-02-15,1.76,16.8,2.61,0.9,2.67
2016-02-16,2.18,18.09,2.29,0.9,2.81
2016-02-17,1.43,16.32,2.7,0.9,2.01
2016-02-18,3.21,16.62,2.88,0.9,2.47
2016-02-19,1.93,15.44,2.2,0.9,2.19
2016-02-20,1.47,18.94,3.69,0.9,1.96
2016-02-21,3.88,16.92,3.17,0.9,2.71
2016-02-22,5.94,18.06,3.15,0.9,2.85
2016-02-23,1.57,16.84,2.96,0.9,0.86
2016-02-24,2.48,16.94,2.65,0.9,2.94
2016-02-25,3.38,15.07,2.82,0.9,1.23
2016-02-26,1.49,14.32,2.88,0.9,1.77
2016-02-27,1.52,18.43,3.19,0.9,1.46
2016-02-28,1.53,17.05,2.43,0.9,1.74
2016-02-29,8.09,17.24,2.67,0.9,4.0
2016-03-01,3.1,15.52,2.66,0.99,2.63
2016-03-02,1.63,15.96,2.83,0.99,1.86
2016-03-03,7.49,18.35,2.82,0.99,5.72
2016-03-04,2.39,19.19,2.75,0.99,2.28
2016-03-05,4.53,16.39,3.19,0.99,3.72
2016-03-06,1.9,17.97,2.37,0.99,1.34
2016-03-07,1.77,17.42,2.34,0.99,2.5
2016-03-08,1.78,17.07,2.13,0.99,2.11
2016-03-09,1.7,19.47,2.64,0.99,1.93
2016-03-10,1.72,16.73,3.11,0.99,1.8
2016-03-11,2.53,18.79,3.43,0.99,2.74
2016-03-12,14.66,17.78,2.74,0.99,7.61
2016-03-13,2.41,17.33,2.9,0.99,1.96
2016-03-14,2.11,19.02,2.95,0.99,1.86
2016-03-15,1.83,17.75,2.29,0.99,2.54
2016-03-16,1.84,17.31,3.58,0.99,2.03
2016-03-17,2.74,19.1,3.52,0.99,1.39
2016-03-18,1.99,18.97,3.09,0.99,2.13
2016-03-19,5.53,18.94,2.6,0.99,2.99
2016-03-20,2.53,12.85,1.94,0.99,2.64
2016-03-21,4.3,18.07,2.53,0.99,2.67
2016-03-22,2.04,17.82,2.81,0.99,1.9
2016-03-23,2.69,17.54,2.85,0.99,2.0
2016-03-24,2.02,18.33,2.71,0.99,2.74
2016-03-25,2.33,17.94,2.21,0.99,2.39
2016-03-26,2.82,18.46,3.72,0.99,2.68
2016-03-27,3.03,17.34,2.8,0.99,3.77
2016-03-28,2.05,19.48,3.2,0.99,1.81
2016-03-29,5.78,18.63,2.73,0.99,4.28
2016-03-30,7.77,18.37,2.23,0.99,4.29
2016-03-31,2.78,18.33,2.82,0.99,3.06
2016-04-01,2.23,19.14,2.84,1.15,1.75
2016-04-02,8.22,18.99,3.23,1.15,4.63
2016-04-03,2.12,17.65,3.11,1.15,2.44
2016-04-04,7.63,18.99,3.25,1.15,4.84
2016-04-05,6.36,18.02,3.2,1.15,3.46
2016-04-06,2.75,20.13,3.84,1.15,2.04
2016-04-07,3.55,19.16,3.13,1.15,3.23
2016-04-08,2.33,17.1,3.11,1.15,2.2
2016-04-09,2.38,20.66,3.4,1.15,1.59
2016-04-10,5.63,15.36,1.64,1.15,4.01
2016-04-11,2.63,18.66,2.84,1.15,2.51
2016-04-12,2.71,17.07,2.31,1.15,2.77
2016-04-13,7.54,20.17,3.22,1.15,4.83
